"key","ID","dataset","TL_mm","width_mm","est_width_mm","weight_g","gonads_g","pred.eggs","age","pred.age","class"
559,"78","DFO",357,66,67.20274133837027,960,NA,10497,NA,23.04041019368345,NA
560,"117","DFO",357,68,67.20274133837027,1150,NA,10497,NA,23.04041019368345,NA
561,"59","DFO",358,66,67.41387374111775,1240,NA,10626,NA,23.21565494256236,NA
562,"87","DFO",358,65,67.41387374111775,880,15.5,10626,14,23.21565494256236,NA
563,"104","DFO",358,68,67.41387374111775,980,NA,10626,NA,23.21565494256236,NA
564,"102","DFO",359,54,67.62500614386524,630,3.1,10757,17,23.392768206760316,NA
565,"121","DFO",360,75,67.83613854661272,1340,NA,10889,NA,23.571790261500908,NA
566,"126","DFO",360,72,67.83613854661272,970,NA,10889,NA,23.571790261500908,NA
567,"146","DFO",360,71,67.83613854661272,1210,80,10889,15,23.571790261500908,NA
568,"116","DFO",361,64,68.0472709493602,920,NA,11022,NA,23.752762698386235,NA
569,"55","DFO",362,69,68.25840335210768,920,NA,11156,NA,23.935728483396225,NA
570,"88","DFO",363,75,68.46953575485516,1560,NA,11291,NA,24.120732018118197,NA
571,"154","DFO",364,79,68.68066815760264,1320,NA,11428,NA,24.307819204424405,NA
572,"63","DFO",365,64,68.89180056035012,1080,NA,11566,NA,24.497037512833593,NA
573,"132","DFO",365,81,68.89180056035012,1060,NA,11566,20,24.497037512833593,NA
574,"138","DFO",365,73,68.89180056035012,1340,66,11566,25,24.497037512833593,NA
575,"145","DFO",365,74,68.89180056035012,1220,115,11566,NA,24.497037512833593,NA
576,"147","DFO",365,71,68.89180056035012,980,67,11566,28,24.497037512833593,NA
577,"149","DFO",365,77,68.89180056035012,1400,208,11566,14,24.497037512833593,NA
578,"123","DFO",368,81,69.52519776859258,1240,NA,11988,NA,25.077978953661948,NA
579,"120","DFO",370,72,69.94746257408754,1250,NA,12276,NA,25.47687663458835,NA
580,"140","DFO",370,70,69.94746257408754,1230,109.6,12276,19,25.47687663458835,NA
581,"153","DFO",370,76,69.94746257408754,1350,NA,12276,NA,25.47687663458835,NA
582,"156","DFO",370,70,69.94746257408754,1120,NA,12276,NA,25.47687663458835,NA
583,"110","DFO",372,65,70.3697273795825,1100,NA,12569,NA,25.88558948211375,NA
584,"45","DFO",374,58,70.79199218507746,670,37.9,12868,19,26.304612725913913,NA
585,"97","DFO",374,68,70.79199218507746,1080,NA,12868,9,26.304612725913913,NA
586,"111","DFO",374,75,70.79199218507746,1250,NA,12868,NA,26.304612725913913,NA
587,"127","DFO",374,75,70.79199218507746,1280,NA,12868,NA,26.304612725913913,NA
588,"129","DFO",375,71,71.00312458782494,1260,103,13019,30,26.518155911977757,NA
589,"134","DFO",375,70,71.00312458782494,1200,138,13019,19,26.518155911977757,NA
590,"159","DFO",378,77,71.63652179606738,1340,NA,13481,NA,27.175767672028663,NA
591,"119","DFO",380,74,72.05878660156235,1250,NA,13796,NA,27.629099003449078,NA
592,"139","DFO",380,77,72.05878660156235,1250,64,13796,NA,27.629099003449078,NA
593,"144","DFO",380,76,72.05878660156235,1400,NA,13796,NA,27.629099003449078,NA
594,"158","DFO",380,76,72.05878660156235,1480,NA,13796,NA,27.629099003449078,NA
595,"125","DFO",381,73,72.26991900430983,1120,NA,13956,NA,27.860490064622986,NA
596,"151","DFO",381,71,72.26991900430983,1360,NA,13956,NA,27.860490064622986,NA
597,"46","DFO",382,74,72.48105140705731,1150,68.2,14117,23,28.095149930764556,NA
598,"82","DFO",382,74,72.48105140705731,990,NA,14117,NA,28.095149930764556,NA
599,"106","DFO",382,76,72.48105140705731,1330,NA,14117,NA,28.095149930764556,NA
600,"113","DFO",382,70,72.48105140705731,1100,NA,14117,NA,28.095149930764556,NA
601,"51","DFO",383,71,72.69218380980479,1430,118.2,14280,18,28.33317228206895,NA
602,"131","DFO",383,76,72.69218380980479,1440,NA,14280,NA,28.33317228206895,NA
603,"5","DFO",384,74,72.90331621255227,1360,NA,14444,NA,28.57465488449904,NA
604,"26","DFO",384,78,72.90331621255227,1490,NA,14444,NA,28.57465488449904,NA
605,"28","DFO",384,99,72.90331621255227,1500,NA,14444,NA,28.57465488449904,NA
606,"118","DFO",385,73,73.11444861529975,1300,NA,14609,NA,28.8196998308906,NA
607,"18","DFO",386,81,73.32558101804723,1310,NA,14776,NA,29.068413800108644,NA
608,"69","DFO",386,84,73.32558101804723,1650,49.2,14776,19,29.068413800108644,NA
609,"99","DFO",386,76,73.32558101804723,1230,NA,14776,17,29.068413800108644,NA
610,"14","DFO",387,72,73.53671342079471,1500,NA,14944,NA,29.32090833590197,NA
611,"19","DFO",387,77,73.53671342079471,1360,NA,14944,NA,29.32090833590197,NA
612,"66","DFO",387,73,73.53671342079471,1350,98.1,14944,20,29.32090833590197,NA
613,"81","DFO",388,72,73.74784582354219,1350,NA,15114,NA,29.577300147279814,NA
614,"135","DFO",390,75,74.17011062903717,1240,NA,15458,23,30.102270228468207,NA
615,"136","DFO",390,81,74.17011062903717,1580,58.3,15458,23,30.102270228468207,NA
616,"115","DFO",392,73,74.59237543453213,1420,87.7,15808,25,30.644373995324358,NA
617,"79","DFO",393,72,74.80350783727961,1470,83.7,15985,19,30.92220779569044,NA
618,"62","DFO",394,82,75.01464024002709,1800,NA,16164,NA,31.204767690405014,NA
619,"20","DFO",395,74,75.22577264277457,1470,NA,16344,NA,31.49221725248097,NA
620,"31","DFO",396,71,75.43690504552205,1350,99,16526,14,31.78472869674261,NA
621,"53","DFO",396,76,75.43690504552205,1750,115.2,16526,17,31.78472869674261,NA
622,"27","DFO",398,71,75.85916985101701,1510,NA,16895,NA,32.38567307479204,NA
623,"54","DFO",399,81,76.0703022537645,1590,200.5,17081,27,32.694499513474234,NA
624,"22","DFO",401,73,76.49256705925946,1370,NA,17459,NA,33.32992966143958,NA
625,"150","DFO",401,78,76.49256705925946,1730,270,17459,30,33.32992966143958,NA
626,"43","DFO",404,73,77.1259642675019,1610,74.1,18038,31,34.331114071999835,NA
627,"143","DFO",405,82,77.33709667024938,1740,97.6,18234,16,34.67871611900425,NA
628,"9989","DFO",193,30,32.57702728778331,131,NA,709,6,6.412133564571162,NA
629,"9990","DFO",NA,31,NA,125,13.3,NA,9,NA,NA
630,"9991","DFO",210,35,36.1662781344905,170,NA,1026,16,7.538574936885434,NA
631,"9992","DFO",207,35,35.532880926248055,181,4.2,963,19,7.334159185960946,NA
632,"9993","DFO",254,39,45.45610385537968,283,13.9,2363,10,10.867557498490473,NA
633,"9994","DFO",262,46,47.145163077359534,333,35.8,2707,14,11.551633599766197,NA
634,"9995","DFO",223,39,38.910999370207755,185,13.4,1336,19,8.454650981676714,NA
635,"9996","DFO",234,42,41.23345580043005,227,17,1649,16,9.271314169992847,NA
636,"9997","DFO",177,25,29.19890884382361,83.5,NA,485,16,5.41748304885685,NA
637,"9998","DFO",244,42,43.344779827904865,286,22.2,1982,9,10.05026956123835,NA
638,"9999","DFO",208,34,35.744013328995536,180,NA,984,4,7.402018652370279,NA
639,"9988","DFO",259,55,46.511765869117085,360,22,2574,NA,11.29179261131528,NA
640,"RBGBBM01","SN",150,NA,23.498333969641614,10.1595,NA,234,4,3.8633014203273186,NA
641,"RBGBBM02","SN",160,NA,25.609657997116422,13.0185,NA,311,4,4.422111410539552,NA
642,"RBGBBM03","SN",145,NA,22.442671955904203,9.3813,NA,202,4,3.590791360519729,NA
643,"RBGBBM05","SN",175,NA,28.776644038328648,22.2961,NA,461,3,5.297237160715026,NA
644,"RBGBBM08","SN",190,NA,31.943630079540867,27.528,NA,661,4,6.221043275065304,NA
645,"RBGBBM09","SN",195,NA,32.99929209327828,32.9206,NA,741,4,6.540759362547879,NA
646,"RBGBBM13","SN",200,NA,34.05495410701568,26.8487,NA,828,6,6.866749958688807,NA
647,"RBGBBM14","SN",180,NA,29.832306052066052,22.0888,NA,522,5,5.5994998706931085,NA
648,"RBGBBM15","SN",195,NA,32.99929209327828,32.8787,NA,741,6,6.540759362547879,NA
649,"RBGBBM16","SN",178,NA,29.41004124657109,15.9843,NA,497,3,5.477933989624514,NA
650,"RBGBBM19","SN",163,NA,26.24305520535887,14.8485,NA,337,5,4.5934870735787,NA
651,"RBGBBM22","SN",176,NA,28.98777644107613,22.9897,NA,473,4,5.357251300494541,NA
652,"RBGBBM24","SN",162,NA,26.03192280261139,16.0254,NA,328,3,4.536165177844473,NA
653,"RBGBBM25","SN",160,NA,25.609657997116422,17.3136,NA,311,4,4.422111410539552,NA
654,"RBGBBM26","SN",174,NA,28.565511635581167,21.9836,NA,449,4,5.237439062800348,NA
655,"RBGBBM27","SN",168,NA,27.298717219096275,15.9292,NA,385,4,4.883101712514345,NA
656,"RBGBBM28","SN",195,NA,32.99929209327828,27.4039,NA,741,4,6.540759362547879,NA
657,"RBGBBM29","SN",174,NA,28.565511635581167,21.2541,NA,449,5,5.237439062800348,NA
658,"RBGBBM31","SN",192,NA,32.36589488503583,27.4245,NA,693,4,6.34819224199653,NA
659,"RBGBBM32","SN",171,NA,27.932114427338718,19.5919,NA,416,4,5.059325604511791,NA
660,"RBGBBM33","SN",170,NA,27.720982024591237,17.1998,NA,406,3,5.000376340470999,NA
661,"RBGBBM34","SN",200,NA,34.05495410701568,31.9214,NA,828,4,6.866749958688807,NA
662,"RBGBBM35","SN",177,NA,29.19890884382361,23.4701,NA,485,3,5.41748304885685,NA
663,"RBGBBM36","SN",195,NA,32.99929209327828,29.2591,NA,741,4,6.540759362547879,NA
664,"RBGBBM40","SN",182,NA,30.254570857561013,25.0582,NA,548,5,5.7219619659842635,NA
665,"RBGBBM42","SN",180,NA,29.832306052066052,16.5958,NA,522,5,5.5994998706931085,NA
666,"RBGBBM46","SN",144,NA,22.231539553156722,12,NA,196,4,3.536821737422139,NA
667,"RBGBBM48","SN",155,NA,24.553995983379018,14,NA,270,4,4.140356704972548,NA
668,"RBGBBM50","SN",145,NA,22.442671955904203,10,NA,202,3,3.590791360519729,NA
669,"RBGBBM51","SN",155,NA,24.553995983379018,13,NA,270,4,4.140356704972548,NA
670,"RBGBBM52","SN",138,NA,20.964745136671837,7,NA,162,3,3.2166352235562226,NA
671,"RBG70","SN",65,NA,5.552079736105689,NA,NA,NA,1,0,NA
672,"RBG71","SN",52,NA,2.807358500388432,NA,NA,NA,1,0,NA
673,"RBG72","SN",51,NA,2.5962260976409492,NA,NA,NA,1,0,NA
674,"RBG73","SN",60,NA,4.4964177223682835,NA,NA,NA,1,0,NA
675,"RBG74","SN",60,NA,4.4964177223682835,NA,NA,NA,1,0,NA
676,"RBG75","SN",45,NA,1.329431681156061,NA,NA,NA,1,0,NA
677,"RBG76","SN",65,NA,5.552079736105689,NA,NA,NA,1,0,NA
678,"RBG77","SN",62,NA,4.918682527863245,NA,NA,NA,1,0,NA
679,"RBG78","SN",60,NA,4.4964177223682835,NA,NA,NA,1,0,NA
680,"RBG79","SN",67,NA,5.974344541600653,NA,NA,NA,1,0,NA
681,"RBG84","SN",175,NA,28.776644038328648,NA,NA,461,9,5.297237160715026,NA
682,"RBG90","SN",200,NA,34.05495410701568,NA,NA,828,10,6.866749958688807,NA
683,"RBG91","SN",165,NA,26.665320010853833,NA,NA,356,11,4.70872771532401,NA
684,"RBG92","SN",160,NA,25.609657997116422,NA,NA,311,10,4.422111410539552,NA
685,"RBG93","SN",165,NA,26.665320010853833,NA,NA,356,9,4.70872771532401,NA
686,"RBG94","SN",190,NA,31.943630079540867,NA,NA,661,10,6.221043275065304,NA
687,"RBG95","SN",195,NA,32.99929209327828,NA,NA,741,8,6.540759362547879,NA
688,"RBG96","SN",185,NA,30.887968065803463,NA,NA,588,8,5.907364713011692,NA
689,"RBG97","SN",190,NA,31.943630079540867,NA,NA,661,11,6.221043275065304,NA
